fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-furto,4
fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-furto,90
fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,1
fevereiro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,18
marco-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,4
marco-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,6
marco-Sudoeste Rio Grandense-Campanha Ocidental-extorsao,1
marco-Sudoeste Rio Grandense-Campanha Ocidental-furto,1
marco-Sudoeste Rio Grandense-Campanha Ocidental-furto,103
marco-Sudoeste Rio Grandense-Campanha Ocidental-homicidio,1
marco-Sudoeste Rio Grandense-Campanha Ocidental-roubo,10
abril-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,5
abril-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,3
abril-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,6
abril-Sudoeste Rio Grandense-Campanha Ocidental-extorsao,2
abril-Sudoeste Rio Grandense-Campanha Ocidental-furto,2
abril-Sudoeste Rio Grandense-Campanha Ocidental-furto,98
abril-Sudoeste Rio Grandense-Campanha Ocidental-homicidio,1
abril-Sudoeste Rio Grandense-Campanha Ocidental-roubo,26
maio-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,4
maio-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,2
maio-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,6
maio-Sudoeste Rio Grandense-Campanha Ocidental-furto,2
maio-Sudoeste Rio Grandense-Campanha Ocidental-furto,120
maio-Sudoeste Rio Grandense-Campanha Ocidental-roubo,2
maio-Sudoeste Rio Grandense-Campanha Ocidental-roubo,25
junho-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,4
junho-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,3
junho-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,2
junho-Sudoeste Rio Grandense-Campanha Ocidental-furto,5
junho-Sudoeste Rio Grandense-Campanha Ocidental-furto,115
junho-Sudoeste Rio Grandense-Campanha Ocidental-roubo,1
junho-Sudoeste Rio Grandense-Campanha Ocidental-roubo,18
julho-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,11
julho-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,3
julho-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,7
julho-Sudoeste Rio Grandense-Campanha Ocidental-furto,3
julho-Sudoeste Rio Grandense-Campanha Ocidental-furto,117
julho-Sudoeste Rio Grandense-Campanha Ocidental-homicidio,1
julho-Sudoeste Rio Grandense-Campanha Ocidental-roubo,18
agosto-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,6
agosto-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,2
agosto-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,7
agosto-Sudoeste Rio Grandense-Campanha Ocidental-furto,5
agosto-Sudoeste Rio Grandense-Campanha Ocidental-furto,113
agosto-Sudoeste Rio Grandense-Campanha Ocidental-roubo,15
setembro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,5
setembro-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,6
setembro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,5
setembro-Sudoeste Rio Grandense-Campanha Ocidental-furto,131
setembro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,19
outubro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,6
outubro-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,1
outubro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,3
outubro-Sudoeste Rio Grandense-Campanha Ocidental-furto,130
outubro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,19
novembro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,8
novembro-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,1
novembro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,9
novembro-Sudoeste Rio Grandense-Campanha Ocidental-extorsao,1
novembro-Sudoeste Rio Grandense-Campanha Ocidental-furto,98
novembro-Sudoeste Rio Grandense-Campanha Ocidental-homicidio,2
novembro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,8
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-posse de drogas,1
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-trafico de drogas,3
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-estelionato,10
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-furto,1
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-furto,117
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-homicidio,1
dezembro-Sudoeste Rio Grandense-Campanha Ocidental-roubo,14
fevereiro-Noroeste Rio Grandense-Ijuí-furto,3
marco-Noroeste Rio Grandense-Ijuí-furto,2
abril-Noroeste Rio Grandense-Ijuí-furto,5
maio-Noroeste Rio Grandense-Ijuí-furto,2
junho-Noroeste Rio Grandense-Ijuí-furto,3
julho-Noroeste Rio Grandense-Ijuí-furto,3
agosto-Noroeste Rio Grandense-Ijuí-furto,3
setembro-Noroeste Rio Grandense-Ijuí-furto,1
outubro-Noroeste Rio Grandense-Ijuí-furto,5
novembro-Noroeste Rio Grandense-Ijuí-furto,3
dezembro-Noroeste Rio Grandense-Ijuí-furto,4
janeiro-Noroeste Rio Grandense-Carazinho-furto,1
fevereiro-Noroeste Rio Grandense-Carazinho-furto,2
marco-Noroeste Rio Grandense-Carazinho-furto,5
abril-Noroeste Rio Grandense-Carazinho-furto,3
junho-Noroeste Rio Grandense-Carazinho-furto,2
julho-Noroeste Rio Grandense-Carazinho-roubo,1
agosto-Noroeste Rio Grandense-Carazinho-furto,6
setembro-Noroeste Rio Grandense-Carazinho-posse de drogas,1
